t,x,y,i
1141,59116,1238805.80177862,3
1142,59163,1242147.73905112,3
1143,59199,1240343.94979626,3
1144,59226,1243570.29552716,3
1145,59245,1244614.16224564,3
1146,59246,1245789.60769859,3
1147,59286,1244130.10601442,3
1148,59362,1244367.51174119,3
1149,59394,1246761.62383151,3
1150,59473,1248734.06081267,3
1151,59553,1253555.78423627,3
1152,59596,1250062.70035126,3
1153,59618,1252743.73427342,3
1154,59692,1255440.26829007,3
1155,59759,1254662.38411679,3
1156,59831,1261963.68512046,3
1157,59865,1258555.50643966,3
1158,59926,1259138.32830143,3
1159,59967,1258645.17161421,3
1160,60012,1260328.43621289,3
1161,60060,1264873.49308921,3
1162,60131,1262711.62856614,3
1163,60193,1264733.05559864,3
1164,60236,1263333.23047049,3
1165,60251,1264125.59782714,3
1166,60266,1265742.97409915,3
1167,60339,1261414.55121131,3
1168,60350,1266931.612619,3
1169,60387,1265620.43050936,3
1170,60467,1269615.39593876,3
1171,60524,1266860.60807281,3
1172,60586,1267741.1207952,3
1173,60606,1274412.11561926,3
1174,60654,1278421.90831887,3
1175,60723,1271934.7462708,3
1176,60794,1283078.81201868,3
1177,60824,1282993.01664817,3
1178,60848,1280453.39369371,3
1179,60893,1279253.4885223,3
1180,60975,1281691.6187825,3
1181,61031,1283000.07712153,3
1182,61087,1281199.19029741,3
1183,61122,1281260.87309289,3
1184,61155,1287665.39326654,3
1185,61192,1285452.25529949,3
1186,61270,1286681.86674433,3
1187,61332,1285220.56016694,3
1188,61348,1291395.7314764,3
1189,61414,1285374.17927937,3
1190,61455,1291312.46830565,3
1191,61501,1291391.05683769,3
1192,61524,1295243.02605482,3
1193,61595,1286790.13663955,3
1194,61598,1290384.26481863,3
1195,61632,1288459.75769028,3
1196,61641,1298544.58456145,3
1197,61643,1292691.91211953,3
1198,61690,1293118.82750431,3
1199,61706,1291597.49473704,3
1200,61731,1293821.20153843,3
1201,61770,1293367.48414841,3
1202,61786,1297849.54628459,3
1203,61844,1305283.00236056,3
1204,61895,1300660.41237528,3
1205,61914,1304114.15707016,3
1206,61979,1302076.42692259,3
1207,62033,1300473.91676082,3
1208,62098,1304608.83539368,3
1209,62168,1301842.87899042,3
1210,62229,1305821.48692593,3
1211,62233,1310901.2794676,3
1212,62309,1312697.05213839,3
1213,62364,1307476.55064549,3
1214,62364,1316681.09320974,3
1215,62396,1311014.0591672,3
1216,62445,1313039.58707594,3
1217,62448,1310006.3065237,3
1218,62454,1312367.08560256,3
1219,62460,1310372.34735206,3
1220,62482,1311281.94569073,3
1221,62519,1308703.42770107,3
1222,62526,1311500.96492814,3
1223,62552,1311593.45038707,3
1224,62617,1314441.24188551,3
1225,62690,1316024.55872143,3
1226,62771,1318397.72812646,3
1227,62813,1318543.25126113,3
1228,62848,1318031.2307577,3
1229,62919,1319041.4148824,3
1230,62941,1320508.32914457,3
1231,63006,1324136.37039411,3
1232,63009,1322142.91991356,3
1233,63051,1322803.06416031,3
1234,63053,1319046.07208741,3
1235,63123,1331464.7150406,3
1236,63185,1328342.17820676,3
1237,63197,1325791.0366928,3
1238,63278,1328954.73455697,3
1239,63312,1334571.54152401,3
1240,63344,1333914.46893446,3
1241,63398,1330765.03109615,3
1242,63455,1332616.04556041,3
1243,63526,1331214.96672339,3
1244,63528,1333080.35181062,3
1245,63569,1333710.30122927,3
1246,63579,1334642.60601675,3
1247,63634,1332295.94532523,3
1248,63658,1334788.06100433,3
1249,63712,1336612.70879506,3
1250,63752,1338242.46862771,3
1251,63805,1342082.8438953,3
1252,63817,1339790.46160661,3
1253,63818,1341802.35589952,3
1254,63832,1347847.04178263,3
1255,63858,1339141.62092685,3
1256,63858,1341742.65051044,3
1257,63881,1337853.45162259,3
1258,63913,1346039.25391068,3
1259,63955,1345413.16171322,3
1260,64025,1340916.59157913,3
1261,64053,1346747.27818429,3
1262,64089,1341368.92696272,3
1263,64145,1346849.95205282,3
1264,64189,1346485.2713514,3
1265,64242,1347724.38594686,3
1266,64275,1352103.7313366,3
1267,64286,1345185.37277955,3
1268,64356,1354701.6472941,3
1269,64403,1355813.21910679,3
1270,64482,1356817.33364305,3
1271,64527,1355126.86764445,3
1272,64588,1353285.23128023,3
1273,64607,1354337.48278203,3
1274,64626,1357658.98090584,3
1275,64702,1358849.33881077,3
1276,64738,1359497.6059489,3
1277,64769,1359586.45576596,3
1278,64831,1362275.34915933,3
1279,64895,1362235.03841914,3
1280,64941,1364948.55997658,3
1281,64981,1362507.96825088,3
1282,65003,1362842.2249611,3
1283,65050,1367512.68978077,3
1284,65069,1365227.45963781,3
1285,65100,1369154.78768888,3
1286,65108,1370184.65667443,3
1287,65143,1368300.35489828,3
1288,65186,1370356.16580839,3
1289,65203,1369986.66550382,3
1290,65216,1367507.18418721,3
1291,65278,1369369.81639721,3
1292,65305,1371841.83338098,3
1293,65383,1372631.82767954,3
1294,65423,1377512.03641566,3
1295,65467,1373762.0394584,3
1296,65532,1372858.82840922,3
1297,65606,1376488.58098409,3
1298,65680,1376584.15569536,3
1299,65708,1381138.57732442,3
1300,65723,1377950.98887,3
1301,65802,1379218.96565641,3
1302,65870,1382812.26285157,3
1303,65908,1384362.53902886,3
1304,65950,1383294.08435518,3
1305,65965,1386441.65273623,3
1306,65998,1384480.5273624,3
1307,66001,1387819.9447346,3
1308,66077,1390108.4748445,3
1309,66148,1392323.7471167,3
1310,66218,1389945.05905274,3
1311,66291,1392951.49464702,3
1312,66369,1401378.07126798,3
1313,66414,1394093.58526141,3
1314,66464,1393745.27838987,3
1315,66494,1394732.4690118,3
1316,66553,1398885.63863238,3
1317,66576,1391592.61690564,3
1318,66636,1402492.48478917,3
1319,66644,1400265.78271129,3
1320,66646,1395209.13128889,3
1321,66684,1401544.41440206,3
1322,66728,1401659.93815584,3
1323,66735,1398357.27701833,3
1324,66781,1401623.88830716,3
1325,66787,1403669.77283949,3
1326,66830,1406386.9426811,3
1327,66885,1406101.15980924,3
1328,66930,1406638.15036706,3
1329,66991,1410213.76158584,3
1330,67003,1407058.14310636,3
1331,67041,1404352.06753018,3
1332,67061,1404886.75023232,3
1333,67075,1406112.57096839,3
1334,67099,1412229.24239734,3
1335,67150,1410099.41780727,3
1336,67152,1414689.02640792,3
1337,67166,1407862.97030488,3
1338,67189,1407560.03997933,3
1339,67211,1412588.21661782,3
1340,67255,1413785.66631252,3
1341,67286,1417051.32799636,3
1342,67322,1411222.47263713,3
1343,67387,1414965.17773938,3
1344,67431,1416954.97817906,3
1345,67502,1417655.05296726,3
1346,67554,1419889.15550091,3
1347,67616,1417160.74319432,3
1348,67666,1421139.87721891,3
1349,67688,1422188.37439659,3
1350,67693,1417175.19925165,3
1351,67726,1422570.70350757,3
1352,67775,1423218.67712257,3
1353,67825,1420673.76880717,3
1354,67903,1429481.68512608,3
1355,67944,1422351.01763327,3
1356,67953,1424117.21728529,3
1357,68017,1421060.14903385,3
1358,68028,1428472.94909867,3
1359,68033,1431088.96914794,3
1360,68057,1431192.90939448,3
1361,68107,1435076.34988691,3
1362,68134,1432034.69399951,3
1363,68163,1433218.13190686,3
1364,68242,1433177.25130295,3
1365,68307,1437926.97071459,3
1366,68336,1436657.1788552,3
1367,68380,1438110.48700091,3
1368,68437,1438517.41081549,3
1369,68483,1441488.99697949,3
1370,68548,1439080.69931834,3
1371,68564,1441833.36431924,3
1372,68628,1444507.34816438,3
1373,68635,1441464.19262323,3
1374,68643,1441197.50817323,3
1375,68722,1443802.07287093,3
1376,68755,1444312.50009234,3
1377,68786,1444335.63108576,3
1378,68787,1443714.29666132,3
1379,68846,1444335.22955295,3
1380,68911,1445856.9443089,3
1381,68952,1449461.63898892,3
1382,69032,1456629.11732503,3
1383,69063,1451010.94662224,3
1384,69083,1454049.10783547,3
1385,69152,1455398.93482783,3
1386,69162,1456484.87103543,3
1387,69173,1447988.75581667,3
1388,69208,1453902.62331614,3
1389,69209,1453498.91692203,3
1390,69252,1458976.13187997,3
1391,69293,1451008.62928721,3
1392,69316,1453506.98419579,3
1393,69340,1456191.83922125,3
1394,69401,1462941.68916191,3
1395,69452,1457779.2802717,3
1396,69518,1458437.55291269,3
1397,69534,1458604.81953916,3
1398,69571,1463769.63900425,3
1399,69587,1459975.52366559,3
1400,69659,1465220.65465416,3
1401,69710,1460507.68471471,3
1402,69779,1463771.25919889,3
1403,69824,1470131.7188478,3
1404,69853,1469830.91460718,3
1405,69897,1471430.07402134,3
1406,69959,1469770.47841856,3
1407,70007,1468656.93434437,3
1408,70023,1471685.60989723,3
1409,70029,1474295.26303781,3
1410,70102,1471541.34419673,3
1411,70153,1473406.49847729,3
1412,70171,1477760.35961849,3
1413,70199,1474460.94956092,3
1414,70268,1476658.60455255,3
1415,70309,1476803.29581687,3
1416,70360,1479857.0178652,3
1417,70360,1477015.16071017,3
1418,70415,1477052.50927163,3
1419,70453,1481624.46207582,3
1420,70463,1482966.62437397,3
1421,70491,1483564.12283153,3
1422,70532,1481668.70949214,3
1423,70570,1481006.82161605,3
1424,70651,1484446.80313042,3
1425,70708,1486068.98667827,3
1426,70752,1489079.07804467,3
1427,70820,1492789.06517686,3
1428,70887,1488416.46891792,3
1429,70898,1487058.07897585,3
1430,70941,1487690.53809292,3
1431,70964,1487844.11199847,3
1432,71016,1491648.78944563,3
1433,71072,1488829.36713682,3
1434,71134,1493304.01647079,3
1435,71145,1494923.01750092,3
1436,71196,1496894.54995704,3
1437,71259,1496124.46005747,3
1438,71323,1493622.33786062,3
1439,71336,1498186.05156258,3
1440,71407,1501348.49583088,3
1441,71430,1498500.96915093,3
1442,71462,1501150.34579887,3
1443,71528,1506236.82261634,3
1444,71558,1504963.07237913,3
1445,71610,1502200.17209326,3
1446,71645,1504504.1608202,3
1447,71657,1504391.67081604,3
1448,71718,1509404.36581786,3
1449,71744,1506184.38063777,3
1450,71780,1504624.97509923,3
1451,71814,1509818.06825994,3
1452,71853,1506602.58153594,3
1453,71922,1510777.51220125,3
1454,71927,1511606.28660031,3
1455,71980,1511415.55432426,3
1456,71991,1514215.96005258,3
1457,72007,1509105.85207766,3
1458,72047,1510392.2886829,3
1459,72072,1513492.36111987,3
1460,72101,1515688.94393438,3
1461,72151,1513383.81514926,3
1462,72186,1515468.4536001,3
1463,72219,1521084.02471007,3
1464,72299,1517559.69031706,3
1465,72371,1519267.66584367,3
1466,72398,1518574.37978077,3
1467,72427,1520079.43711072,3
1468,72494,1518402.061623,3
1469,72556,1523654.04375885,3
1470,72592,1523473.02306187,3
1471,72671,1526532.3281156,3
1472,72686,1525392.11022555,3
1473,72753,1533782.0776084,3
1474,72825,1528783.92666075,3
1475,72906,1530462.57848785,3
1476,72909,1532238.19518833,3
1477,72924,1534501.75978472,3
1478,72930,1529620.85758268,3
1479,72967,1531565.61586134,3
1480,73025,1535266.51766468,3
1481,73054,1533325.10668609,3
1482,73087,1531267.45297158,3
1483,73146,1537970.28222352,3
1484,73192,1534946.65827511,3
1485,73193,1539096.92012954,3
1486,73224,1534449.75420103,3
1487,73295,1538939.86915111,3
1488,73302,1542786.73857059,3
1489,73356,1539264.51848819,3
1490,73382,1543755.01730911,3
1491,73462,1542502.67201387,3
1492,73489,1543772.92035593,3
1493,73569,1544187.33470355,3
1494,73582,1543976.84906117,3
1495,73642,1543358.12861106,3
1496,73692,1543831.0755646,3
1497,73710,1546663.65838869,3
1498,73738,1546130.41950212,3
1499,73804,1547706.97219607,3
1500,73874,1554180.75231922,3
1501,73946,1550141.69680276,3
1502,73949,1551180.73764407,3
1503,73987,1553490.31954888,3
1504,73991,1557315.76543443,3
1505,74031,1553987.4677587,3
1506,74105,1553706.85670399,3
1507,74177,1560560.5015539,3
1508,74205,1563599.94502138,3
1509,74243,1562603.37926741,3
1510,74246,1557060.63989641,3
1511,74296,1557908.44091989,3
1512,74329,1564967.04244837,3
1513,74341,1555103.23459816,3
1514,74354,1558867.64590176,3
1515,74412,1559823.17063583,3
1516,74452,1565896.93022049,3
1517,74525,1567050.88420893,3
1518,74581,1564964.92341303,3
1519,74600,1568734.55027643,3
1520,74603,1569423.76042531,3
1521,74634,1574117.1914617,3
1522,74657,1563164.14399679,3
1523,74661,1565850.55358318,3
1524,74738,1566887.60737036,3
1525,74774,1568837.27502881,3
1526,74841,1572212.04782789,3
1527,74875,1567735.92755539,3
1528,74925,1581277.39201128,3
1529,74998,1577815.23321426,3
1530,74998,1578010.84969173,3
1531,75077,1575804.20386588,3
1532,75079,1574255.42413554,3
1533,75113,1578047.28554605,3
1534,75194,1579215.73291452,3
1535,75277,1580411.11568097,3
1536,75335,1588379.32528961,3
1537,75416,1577761.9809176,3
1538,75470,1582517.12637849,3
1539,75515,1580227.53274606,3
1540,75554,1587328.79923498,3
1541,75588,1586570.25962088,3
1542,75626,1586092.19653964,3
1543,75636,1584886.0265415,3
1544,75706,1592748.62652019,3
1545,75769,1590155.88540712,3
1546,75786,1593461.40904815,3
1547,75828,1591568.55834482,3
1548,75828,1590293.84455087,3
1549,75874,1595614.37258281,3
1550,75882,1595898.68927913,3
1551,75955,1595361.78564595,3
1552,75975,1597164.4455742,3
1553,76034,1598034.33675334,3
1554,76085,1601499.1332055,3
1555,76099,1595765.11443905,3
1556,76163,1602033.70509593,3
1557,76220,1602990.97928392,3
1558,76243,1598414.43345274,3
1559,76322,1603524.96342399,3
1560,76373,1602843.89707523,3
1561,76441,1609029.8045171,3
1562,76474,1604451.24007546,3
1563,76515,1610730.41354792,3
1564,76541,1605493.60360912,3
1565,76589,1608859.35183907,3
1566,76617,1611703.0945235,3
1567,76651,1606322.5999415,3
1568,76658,1607846.44661765,3
1569,76658,1609065.89369255,3
1570,76735,1610629.99549754,3
1571,76742,1614093.27978287,3
1572,76753,1609044.99693776,3
1573,76833,1609658.32492939,3
1574,76910,1605778.74114127,3
1575,76940,1611530.1700274,3
1576,77001,1619025.35010752,3
1577,77072,1613432.03062788,3
1578,77125,1621002.13779457,3
1579,77191,1613396.80208111,3
1580,77207,1622134.02133107,3
1581,77213,1621565.85094841,3
1582,77254,1622828.64976358,3
1583,77277,1626936.65198893,3
1584,77283,1622939.9087424,3
1585,77301,1625052.63109886,3
1586,77348,1620190.91254477,3
1587,77413,1625878.57399136,3
1588,77420,1623884.13484418,3
1589,77461,1628795.49037456,3
1590,77525,1625781.65359352,3
1591,77552,1626111.36699672,3
1592,77631,1631444.53443608,3
1593,77680,1632470.64551151,3
1594,77709,1630341.45860776,3
1595,77775,1632070.44683855,3
1596,77806,1634878.97003824,3
1597,77836,1640570.57379078,3
1598,77855,1635248.56401328,3
1599,77915,1636374.2744961,3
1600,77955,1640723.40830551,3
1601,77990,1635782.68093771,3
1602,78009,1639132.25724356,3
1603,78038,1639500.57949099,3
1604,78091,1642903.28203611,3
1605,78130,1635194.65326922,3
1606,78168,1638391.55705937,3
1607,78176,1639015.01495548,3
1608,78176,1642061.39801323,3
1609,78195,1643316.44098384,3
1610,78215,1642694.52488888,3
1611,78238,1638109.1351185,3
1612,78317,1647026.02254149,3
1613,78391,1643474.75982702,3
1614,78422,1646480.38371175,3
1615,78496,1650252.70040081,3
1616,78546,1648424.81176831,3
1617,78562,1646827.80631216,3
1618,78567,1648430.65430498,3
1619,78592,1654818.43522175,3
1620,78602,1651226.54032592,3
1621,78637,1650314.53309678,3
1622,78661,1648035.77693788,3
1623,78721,1652297.83363713,3
1624,78745,1652061.86368526,3
1625,78758,1652389.64435031,3
1626,78780,1654400.81524106,3
1627,78809,1649353.6032467,3
1628,78819,1657539.59333381,3
1629,78878,1655220.51020215,3
1630,78937,1660865.21493002,3
1631,78950,1662633.71535519,3
1632,79011,1662095.96561499,3
1633,79045,1663602.95744234,3
1634,79056,1663502.94777443,3
1635,79090,1663513.85514705,3
1636,79166,1662166.50849821,3
1637,79181,1657275.96494337,3
1638,79208,1664435.06013309,3
1639,79223,1660857.14850228,3
1640,79260,1662492.5098358,3
1641,79265,1663614.22455694,3
1642,79287,1663207.60800792,3
1643,79305,1665895.20524629,3
1644,79319,1665264.02706932,3
1645,79390,1666597.79035433,3
1646,79431,1664481.85359147,3
1647,79457,1664069.59867501,3
1648,79493,1667570.31966624,3
1649,79545,1668183.05750295,3
1650,79601,1674532.28551604,3
1651,79651,1675731.61421017,3
1652,79690,1671158.00569588,3
1653,79692,1678946.11705593,3
1654,79723,1672501.60082665,3
1655,79726,1680642.49584092,3
1656,79797,1675448.14191039,3
1657,79809,1669362.3527362,3
1658,79831,1674540.83468395,3
1659,79910,1680773.28759483,3
1660,79953,1683596.8643583,3
1661,79994,1679510.6948985,3
1662,80067,1684156.51573734,3
1663,80089,1680855.80993341,3
1664,80136,1676117.04024402,3
1665,80161,1683964.17714285,3
1666,80207,1682492.4929232,3
1667,80210,1684028.00421233,3
1668,80218,1685646.28671413,3
1669,80222,1681192.88868921,3
1670,80239,1684957.27261712,3
1671,80260,1687241.26330887,3
1672,80285,1684502.16512483,3
1673,80300,1681509.01513699,3
1674,80321,1683933.67036704,3
1675,80399,1687185.36972106,3
1676,80413,1688255.92539107,3
1677,80443,1687533.32420647,3
1678,80496,1690205.16474781,3
1679,80515,1689474.42655589,3
1680,80573,1695596.99978445,3
1681,80619,1693474.26763834,3
1682,80649,1694383.22774032,3
1683,80649,1690988.55969616,3
1684,80692,1691531.88320676,3
1685,80766,1690604.7516236,3
1686,80839,1695474.67506258,3
1687,80845,1703697.46903725,3
1688,80869,1698993.10194207,3
1689,80934,1700487.81858984,3
1690,80987,1699870.50261917,3
1691,81015,1701590.99505444,3
1692,81045,1702030.68570722,3
1693,81070,1703599.77370801,3
1694,81087,1706780.41443441,3
1695,81092,1706618.48854268,3
1696,81136,1709280.39400008,3
1697,81174,1704656.57577612,3
1698,81238,1706550.31172582,3
1699,81295,1711865.20863214,3
1700,81334,1708778.6804454,3
1701,81372,1707453.8036531,3
1702,81382,1708720.10262864,3
1703,81391,1713403.68258248,3
